report_date,manufacturer,model_original,model_year,model_key,source_url,loaded_at
2024-10-29,현대자동차(주),캐스퍼 일렉트릭(CASPER Electric),2025,HYU_CASPER,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2023,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,현대자동차(주),그랜저(GRANDEUR),2022,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,현대자동차(주),쏘나타(SONATA),2020,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,기아 주식회사,카니발,2019,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,기아 주식회사,EV6,2022,KIA_EV6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,기아 주식회사,K3,2020,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,기아 주식회사,K5 하이브리드,2024,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,기아 주식회사,K5 하이브리드,2020,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,기아 주식회사,쏘렌토,2024,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-29,기아 주식회사,쏘렌토,2018,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),아반떼(AVANTE),2016,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),아반떼(AVANTE),2016,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),캐스퍼 일렉트릭(CASPER Electric),2025,HYU_CASPER,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),캐스퍼 일렉트릭(CASPER Electric),2025,HYU_CASPER,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),그랜드 스타렉스(GRAND STAREX),2014,HYU_GRAND_STAREX,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2025,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),싼타페(SANTAFE),2019,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),쏘나타 (SONATA) 하이브리드,2012,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),쏘나타(SONATA),2020,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),쏘나타(SONATA),2021,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,현대자동차(주),투싼(TUCSON),2019,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,기아 주식회사,K3,2013,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,기아 주식회사,K5 하이브리드,2020,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,기아 주식회사,K5 하이브리드,2020,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,기아 주식회사,K5 하이브리드,2020,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,기아 주식회사,K7,2020,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-30,기아 주식회사,니로 EV,2022,KIA_NIRO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2023,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,현대자동차(주),그랜저(GRANDEUR),2013,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,현대자동차(주),쏘나타(SONATA),2020,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,현대자동차(주),스타리아 (STARIA),2022,HYU_STARIA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,기아 주식회사,카니발,2019,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,기아 주식회사,카니발 하이리무진,2016,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,기아 주식회사,카니발 하이리무진,2016,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,기아 주식회사,EV6,2022,KIA_EV6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,기아 주식회사,모닝,2007,KIA_MORNING,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,기아 주식회사,쏘렌토,2024,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-10-31,기아 주식회사,스포티지,2022,KIA_SPORTAGE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,현대자동차(주),아반떼(AVANTE),2018,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,현대자동차(주),아반떼(AVANTE),2016,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,현대자동차(주),그랜저(GRANDEUR),2011,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,현대자동차(주),싼타페(SANTAFE),2020,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2022,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,현대자동차(주),투싼(TUCSON),2018,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,기아 주식회사,카니발 리무진,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,기아 주식회사,K5 하이브리드,2020,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,기아 주식회사,K8 하이브리드,2022,KIA_K8,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-01,기아 주식회사,스포티지,2024,KIA_SPORTAGE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,현대자동차(주),아반떼(AVANTE),2018,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,현대자동차(주),아반떼(AVANTE),2019,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2023,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,현대자동차(주),그랜저(GRANDEUR),2013,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,현대자동차(주),포터Ⅱ (PORTERⅡ),2023,HYU_PORTER,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,현대자동차(주),싼타페(SANTAFE),2016,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,기아 주식회사,카니발,2019,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,기아 주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,기아 주식회사,K7,2020,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,기아 주식회사,K7,2020,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,기아 주식회사,K7 하이브리드,2020,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,기아 주식회사,레이,2013,KIA_RAY,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,기아 주식회사,쏘렌토,2023,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-04,기아 주식회사,쏘렌토 하이브리드,2022,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),아반떼 (AVANTE),2012,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),아반떼(AVANTE),2018,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),팰리세이드(PALISADE),2021,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),포터Ⅱ 일렉트릭 (PORTERⅡ ELECTRIC),2023,HYU_PORTER,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2025,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),쏘나타(SONATA),2024,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,현대자동차(주),쏘나타(SONATA),2021,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,기아 주식회사,카니발,2015,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,기아 주식회사,카니발,2019,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,기아 주식회사,카니발 리무진,2017,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,기아 주식회사,K5 하이브리드,2020,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-05,기아 주식회사,K7 하이브리드,2017,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,현대자동차(주),아반떼(AVANTE),2018,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,현대자동차(주),아반떼(AVANTE),2016,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,현대자동차(주),캐스퍼 일렉트릭(CASPER Electric),2025,HYU_CASPER,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,현대자동차(주),그랜저(GRANDEUR),2012,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,현대자동차(주),아이오닉6 (IONIQ6),2023,HYU_IONIQ6,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,카니발 리무진,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K3,2020,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K3,2020,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K7,2020,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K7,2017,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K7,2020,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K7,2020,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K7 하이브리드,2020,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,K8,2024,KIA_K8,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,쏘렌토,2017,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-06,기아 주식회사,쏘렌토 하이브리드,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,현대자동차(주),쏘나타 하이브리드 (SONATA HYBRID),2022,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,현대자동차(주),쏘나타(SONATA),2016,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2024,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,기아 주식회사,EV3,2025,KIA_EV3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,기아 주식회사,셀토스,2020,KIA_SELTOS,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,기아 주식회사,스포티지,2016,KIA_SPORTAGE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-07,기아 주식회사,스포티지,2024,KIA_SPORTAGE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,현대자동차(주),아반떼(AVANTE),2018,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,현대자동차(주),아반떼(AVANTE),2016,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,현대자동차(주),아반떼(AVANTE),2017,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,현대자동차(주),그랜저(GRANDEUR),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,현대자동차(주),아이오닉5 (IONIQ5),2022,HYU_IONIQ5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2025,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2021,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,기아 주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,기아 주식회사,K3,2020,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-08,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),아반떼(AVANTE),2017,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),아반떼(AVANTE),2018,HYU_AVANTE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2020,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),아이오닉5 (IONIQ5),2022,HYU_IONIQ5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),팰리세이드(PALISADE),2021,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),팰리세이드(PALISADE),2021,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),팰리세이드(PALISADE),2023,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),싼타페(SANTAFE),2024,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),싼타페(SANTAFE),2013,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,현대자동차(주),투싼(TUCSON),2016,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,기아 주식회사,카니발,2023,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,기아 주식회사,카니발 리무진,2022,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,기아 주식회사,K3,2019,KIA_K3,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,기아 주식회사,K5 하이브리드,2020,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2024-11-11,기아 주식회사,K7,2020,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
