"접수일자","제작사","차명","모델년도"
"2020-03-10","현대자동차(주)","그랜저(GRANDEUR)","2018"
"2020-03-10","한국상용트럭(주)","한국상용25톤카고트럭","2016"
"2020-03-11","기아자동차(주)","K7","2015"
"2020-03-10","르노삼성자동차(주)","SM6","2016"
"2020-03-11","한국지엠(주)","트랙스 1.4","2014"
"2020-03-09","아우디폭스바겐코리아(주)","A7 50 TDI quattro","2016"
"2020-03-09","아우디폭스바겐코리아(주)","A8 3.0 TDI quattro","2013"
"2020-03-09","현대자동차(주)","맥스크루즈 (MAXCRUZ)","2014"
"2020-03-09","한국지엠(주)","트랙스 1.4","2014"
"2020-03-09","한국지엠(주)","말리부 2.0 DOHC","2015"
"2020-03-09","기아자동차(주)","오피러스","2007"
"2020-03-10","한국지엠(주)","말리부 1.5 TURBO","2017"
"2020-03-09","현대자동차(주)","쏘나타 (SONATA)","2011"
"2020-03-09","아우디폭스바겐코리아(주)","A7 3.0 TDI quattro","2014"
"2020-03-11","기아자동차(주)","니로 하이브리드","2018"
"2020-03-09","기아자동차(주)","레이","2012"
"2020-03-09","크라이슬러코리아(주)","짚 체로키 3.2","2020"
"2020-03-11","아우디폭스바겐코리아(주)","A7 3.0 TDI quattro","2013"
"2020-03-09","아우디폭스바겐코리아(주)","A6 3.0 TDI quattro","2012"
"2020-03-06","기아자동차(주)","쏘렌토","2015"
"2020-03-06","아우디폭스바겐코리아(주)","A6 3.0 TDI quattro","2014"
"2020-03-05","한국지엠(주)","크루즈 1.8 DOHC","2014"
"2020-03-05","메르세데스벤츠코리아(주)","GLC350 e 4Matic","2019"
"2020-03-05","혼다코리아(주)","ACCORD HYBRID","2018"
"2020-03-05","포드세일즈서비스코리아(유)","토러스","2018"
"2020-03-06","현대자동차(주)","i30","2016"
"2020-03-10","지엠코리아(주)","캐딜락 ATS RWD","2017"
"2020-03-05","현대자동차(주)","코나 일렉트릭 (KONA ELECTRIC)","2019"
"2020-03-05","한국지엠(주)","트랙스 1.4","2015"
"2020-03-05","현대자동차(주)","포터Ⅱ (PORTERⅡ)","2020"
"2020-03-05","현대자동차(주)","그랜드 스타렉스(GRAND STAREX)","2016"
"2020-03-04","메르세데스벤츠코리아(주)","C220 d 4Matic","2019"
"2020-03-04","비엠더블유코리아(주)","BMW 620d M Sport Package","2020"
"2020-03-05","르노삼성자동차(주)","SM6","2016"
"2020-03-05","비엠더블유코리아(주)","BMW Active Tourer JOY","2019"
"2020-03-04","쌍용자동차(주)","티볼리","2020"
"2020-03-03","비엠더블유코리아(주)","BMW X6 xDrive30d","2009"
"2020-03-03","(주)에프엠케이","마세라티 르반떼 S","2019"
"2020-03-04","비엠더블유코리아(주)","BMW 530e iPerformance Luxury","2020"
"2020-03-05","쌍용자동차(주)","티볼리","2017"
"2020-03-05","르노삼성자동차(주)","SM3","2014"
"2020-03-03","현대자동차(주)","팰리세이드(PALISADE)","2020"
"2020-03-04","지엠대우오토앤테크놀로지(주)","CHEVROLET TRAVERSE AWD","2020"
"2020-03-04","한국지엠(주)","말리부 1.35 TURBO","2019"
"2020-03-04","아우디폭스바겐코리아(주)","A6 40 TDI quattro","2016"
"2020-03-04","현대자동차(주)","G80","2017"
"2020-03-04","한국지엠(주)","말리부 1.35 TURBO","2019"
"2020-03-03","한국닛산(주)","ALTIMA 2.5","2017"
"2020-03-03","비엠더블유코리아(주)","BMW 520d","2017"
"2020-03-03","한국지엠(주)","토스카 2.0 DOHC","2007"
"2020-03-04","기아자동차(주)","K7","2012"
"2020-03-04","한국지엠(주)","말리부 2.0 DOHC","2015"
"2020-03-03","르노삼성자동차(주)","SM3","2013"
"2020-03-02","현대자동차(주)","투싼(TUCSON)","2016"
"2020-03-03","현대자동차(주)","아반떼 (AVANTE)","2012"
"2020-03-02","르노삼성자동차(주)","SM6","2016"
"2020-03-02","메르세데스벤츠코리아(주)","A200","2018"
"2020-03-04","현대자동차(주)","투싼(TUCSON)","2010"
"2020-03-03","현대자동차(주)","아반떼 스포츠(AVANTE SPORT)","2017"
"2020-03-03","메르세데스벤츠코리아(주)","E220 CDI","2014"
"2020-03-02","비엠더블유코리아(주)","BMW 520d xDrive","2017"
"2020-03-02","포르쉐코리아 주식회사","파나메라 4","2018"
"2020-03-03","르노삼성자동차(주)","SM3","2013"
"2020-03-02","타타대우상용차(주)","대우14톤장축카고트럭","2013"
"2020-03-03","한국닛산(주)","INFINITI Q30","2017"
"2020-03-03","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-03-03","지엠코리아(주)","캐딜락CTS","2015"
"2020-03-02","현대자동차(주)","쏘나타(SONATA)","2015"
"2020-03-02","기아자동차(주)","봉고Ⅲ 냉동차","2013"
"2020-03-02","기아자동차(주)","니로 하이브리드","2018"
"2020-03-02","현대자동차(주)","그랜저(GRANDEUR)","2015"
"2020-03-02","한국지엠(주)","트랙스 1.6 디젤","2017"
"2020-03-02","한국지엠(주)","트랙스 1.4","2019"
"2020-03-02","메르세데스벤츠코리아(주)","E300","2012"
"2020-03-02","한국지엠(주)","트랙스 1.4","2014"
"2020-02-28","기아자동차(주)","K7","2020"
"2020-02-28","기아자동차(주)","K5","2020"
"2020-02-28","현대자동차(주)","아이오닉 일렉트릭(IONIQ ELECTRIC)","2020"
"2020-02-28","기아자동차(주)","스포티지","2016"
"2020-03-02","비엠더블유코리아(주)","BMW 528i","2010"
"2020-02-28","현대자동차(주)","그랜저(GRANDEUR)","2015"
"2020-03-02","한국지엠(주)","트랙스 1.4","2014"
"2020-02-28","수림정공","티아산40피트컨테이너운송트레일러","2019"
"2020-03-02","현대자동차(주)","싼타페(SANTAFE)","2014"
"2020-02-28","기아자동차(주)","K7","2012"
"2020-02-28","비엠더블유코리아(주)","BMW 520d","2011"
"2020-03-02","메르세데스벤츠코리아(주)","CLS400 d 4Matic","2019"
"2020-02-28","아우디폭스바겐코리아(주)","Q7 45 TFSI quattro","2019"
"2020-03-04","한국지엠(주)","트랙스 1.4","2018"
"2020-03-02","현대자동차(주)","쏘나타 하이브리드 (SONATA HYBRID)","2020"
"2020-03-03","크라이슬러코리아(주)","PT Cruiser","2006"
"2020-02-28","한국지엠(주)","올란도 2.0 LPG","2015"
"2020-02-27","현대자동차(주)","그랜저(GRANDEUR)","2015"
"2020-02-28","현대자동차(주)","그랜저(GRANDEUR) 하이브리드","2014"
"2020-02-28","혼다코리아(주)","ACCORD HYBRID","2019"
"2020-02-28","기아자동차(주)","K5","2020"
"2020-03-02","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-28","한국지엠(주)","트랙스 1.4","2014"
"2020-02-28","쌍용자동차(주)","티볼리","2020"
"2020-02-28","현대자동차(주)","그랜저(GRANDEUR) 하이브리드","2015"
"2020-02-28","한국지엠(주)","윈스톰2.0S디젤","2009"
"2020-02-27","르노삼성자동차(주)","QM3","2018"
"2020-02-28","현대자동차(주)","아이오닉 하이브리드(IONIQ HYBRID)","2016"
"2020-03-02","현대자동차(주)","에쿠스(EQUUS)","2010"
"2020-02-28","크라이슬러코리아(주)","짚 체로키 2.4","2019"
"2020-02-28","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-02-27","비엠더블유코리아(주)","MINI Cooper SD","2018"
"2020-02-28","현대자동차(주)","G70","2019"
"2020-02-26","만트럭버스코리아(주)","TGX","2016"
"2020-02-27","기아자동차(주)","K3","2013"
"2020-02-27","한국지엠(주)","트랙스 1.4","2015"
"2020-02-26","기아자동차(주)","봉고Ⅲ 1톤","2014"
"2020-02-27","혼다코리아(주)","ACCORD HYBRID","2019"
"2020-02-28","현대자동차(주)","싼타페(SANTAFE)","2015"
"2020-02-27","한국지엠(주)","트랙스 1.6 디젤","2016"
"2020-02-27","한국지엠(주)","트랙스 1.4","2014"
"2020-02-26","현대자동차(주)","트라고엑시언트(TRAGO XCIENT)트랙터","2016"
"2020-02-25","기아자동차(주)","레이","2014"
"2020-02-26","아우디폭스바겐코리아(주)","A6 40 TDI quattro","2016"
"2020-02-26","아우디폭스바겐코리아(주)","A6 40 TDI quattro","2016"
"2020-02-26","아우디폭스바겐코리아(주)","CC 2.0 TDI Blue Motion 4Motion","2012"
"2020-02-25","현대자동차(주)","쏘나타(SONATA) 하이브리드","2014"
"2020-02-25","쌍용자동차(주)","렉스턴스포츠","2018"
"2020-02-26","한국지엠(주)","스파크 1.0 DOHC LPG","2014"
"2020-02-25","현대자동차(주)","쏘나타(SONATA)","2015"
"2020-02-26","한국지엠(주)","말리부 2.0 디젤","2014"
"2020-02-28","한국지엠(주)","올란도 2.0 LPG","2012"
"2020-02-27","기아자동차(주)","모하비","2020"
"2020-02-26","현대자동차(주)","쏘나타(SONATA)","2020"
"2020-02-26","르노삼성자동차(주)","SM3","2010"
"2020-02-26","메르세데스벤츠코리아(주)","C250","2010"
"2020-02-26","아우디폭스바겐코리아(주)","Touareg 3.0 TDI Blue Motion","2015"
"2020-02-25","기아자동차(주)","레이","2012"
"2020-02-26","한국지엠(주)","알페온 3.0 DOHC","2011"
"2020-02-26","한국지엠(주)","말리부 2.0 DOHC","2015"
"2020-02-25","한국지엠(주)","알페온2.4DOHC","2013"
"2020-02-24","기아자동차(주)","쏘렌토","2015"
"2020-02-25","크라이슬러코리아(주)","짚 랭글러 루비콘","2018"
"2020-02-25","한국지엠(주)","크루즈 1.8 DOHC","2014"
"2020-02-25","현대자동차(주)","G70","2019"
"2020-02-25","르노삼성자동차(주)","TWIZY","2018"
"2020-02-24","비엠더블유코리아(주)","BMW 320i","2020"
"2020-02-24","현대자동차(주)","아반떼 (AVANTE)","2012"
"2020-02-26","기아자동차(주)","K5","2012"
"2020-02-24","기아자동차(주)","쏘렌토","2019"
"2020-02-26","쌍용자동차(주)","G4 렉스턴","2019"
"2020-02-27","크라이슬러코리아(주)","짚 레니게이드 1.6","2020"
"2020-02-25","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-25","르노삼성자동차(주)","SM3","2015"
"2020-02-25","르노삼성자동차(주)","SM3","2015"
"2020-02-24","현대자동차(주)","쏘나타 하이브리드(SONATA HYBRID)","2017"
"2020-02-24","한국지엠(주)","크루즈 1.8 DOHC","2014"
"2020-02-26","기아자동차(주)","카니발","2016"
"2020-02-25","기아자동차(주)","K5","2020"
"2020-02-24","현대자동차(주)","아반떼(AVANTE)","2020"
"2020-02-24","기아자동차(주)","K7","2013"
"2020-02-24","기아자동차(주)","K5","2014"
"2020-02-24","한국지엠(주)","말리부 2.4 DOHC","2014"
"2020-02-24","한국지엠(주)","말리부 2.0 LPG","2015"
"2020-02-24","아우디폭스바겐코리아(주)","Golf 2.0 TDI BMT","2015"
"2020-02-24","기아자동차(주)","K5","2016"
"2020-02-21","한국지엠(주)","크루즈 1.8 DOHC","2014"
"2020-02-21","현대자동차(주)","그랜저(GRANDEUR)","2018"
"2020-02-21","기아자동차(주)","K5","2011"
"2020-02-25","한국지엠(주)","크루즈 1.8 DOHC","2014"
"2020-02-24","현대자동차(주)","쏘나타 (SONATA)","2010"
"2020-02-24","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-21","볼보","볼보 XC70","2003"
"2020-02-24","르노삼성자동차(주)","SM6","2016"
"2020-02-24","메르세데스벤츠코리아(주)","C220 CDI","2013"
"2020-02-24","현대자동차(주)","쏘나타 하이브리드(SONATA HYBRID)","2017"
"2020-02-25","현대자동차(주)","쏘나타(SONATA)","2015"
"2020-02-21","현대자동차(주)","그랜저(GRANDEUR)","2011"
"2020-02-21","기아자동차(주)","K7","2020"
"2020-02-24","기아자동차(주)","K5","2014"
"2020-02-24","쌍용자동차(주)","렉스턴스포츠","2019"
"2020-02-20","한국상용트럭(주)","한국상용4.5톤카고트럭","2018"
"2020-02-20","한국지엠(주)","말리부 2.4 DOHC","2014"
"2020-02-21","현대자동차(주)","쏘나타 하이브리드(SONATA HYBRID)","2015"
"2020-02-21","한국지엠(주)","말리부 2.0 DOHC","2015"
"2020-02-20","한국지엠(주)","올란도 2.0 LPG","2013"
"2020-02-21","한국지엠(주)","트랙스 1.4","2017"
"2020-02-21","한국지엠(주)","말리부 2.0 LPG","2013"
"2020-02-20","아우디폭스바겐코리아(주)","A6 45 TFSI quattro","2020"
"2020-02-20","현대자동차(주)","아반떼(AVANTE)","2010"
"2020-02-20","현대자동차(주)","마이티윙바디","2016"
"2020-02-21","한국지엠(주)","트랙스 1.4","2014"
"2020-02-21","기아자동차(주)","K7","2017"
"2020-02-24","한국지엠(주)","트랙스 1.4","2016"
"2020-02-21","현대자동차(주)","싼타페(SANTAFE)","2020"
"2020-02-24","아우디폭스바겐코리아(주)","A4 2.0 TFSI Quattro","2010"
"2020-02-20","현대자동차(주)","그랜저(GRANDEUR)","2014"
"2020-02-20","현대자동차(주)","투싼(TUCSON)","2017"
"2020-02-20","한국지엠(주)","트랙스 1.4","2019"
"2020-02-20","현대자동차(주)","마이티","2019"
"2020-02-24","기아자동차(주)","K5","2014"
"2020-02-20","메르세데스벤츠코리아(주)","GLC350 e 4Matic","2019"
"2020-02-19","현대자동차(주)","그랜저(GRANDEUR)","2011"
"2020-02-24","현대자동차(주)","마이티하이냉동차","2017"
"2020-02-20","기아자동차(주)","쏘렌토","2015"
"2020-02-19","현대자동차(주)","트라고엑시언트(TRAGO XCIENT)트랙터","2017"
"2020-02-20","현대자동차(주)","쏘나타 하이브리드(SONATA HYBRID)","2015"
"2020-02-19","한국토요타자동차(주)","렉서스 ES300h","2019"
"2020-02-19","한국지엠(주)","트랙스 1.4","2019"
"2020-02-19","한국지엠(주)","트랙스 1.4","2014"
"2020-02-18","쌍용자동차(주)","코란도C","2016"
"2020-02-19","한국지엠(주)","트랙스 1.4","2014"
"2020-02-18","크라이슬러코리아(주)","짚 랭글러 사하라","2019"
"2020-02-19","한국지엠(주)","말리부 2.0 DOHC","2016"
"2020-02-18","현대자동차(주)","팰리세이드(PALISADE)","2019"
"2020-02-18","현대자동차(주)","그랜저(GRANDEUR)","2016"
"2020-02-19","현대자동차(주)","그랜드 스타렉스(GRAND STAREX)","2010"
"2020-02-20","한국지엠(주)","크루즈 1.8 DOHC","2013"
"2020-02-18","만트럭버스코리아(주)","TGX","2018"
"2020-02-19","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-18","지엠대우오토앤테크놀로지(주)","CHEVROLET IMPALA 3.6","2016"
"2020-02-19","비엠더블유코리아(주)","BMW 520i Luxury","2020"
"2020-02-20","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-18","비엠더블유코리아(주)","BMW 320d Gran Turismo","2014"
"2020-02-18","현대자동차(주)","쏘나타(SONATA)","2016"
"2020-02-19","현대자동차(주)","G80","2019"
"2020-02-19","한불모터스(주)","Peugeot 3008 1.6 BlueHDi","2018"
"2020-02-19","한국지엠(주)","말리부 1.5 TURBO","2017"
"2020-02-18","한국지엠(주)","올란도 2.0 LPG","2013"
"2020-02-19","한국지엠(주)","말리부 2.0 DOHC","2013"
"2020-02-17","현대자동차(주)","포터Ⅱ (PORTERⅡ)","2015"
"2020-02-17","만트럭버스코리아(주)","TGX","2016"
"2020-02-18","한국지엠(주)","트랙스 1.4","2015"
"2020-02-18","한국지엠(주)","아베오 1.6 DOHC","2013"
"2020-02-18","한국지엠(주)","트랙스 1.4","2013"
"2020-02-18","한국지엠(주)","트랙스 1.4","2015"
"2020-02-18","비엠더블유코리아(주)","BMW 530i xDrive Luxury","2020"
"2020-02-17","현대자동차(주)","투싼(TUCSON)","2020"
"2020-02-18","현대자동차(주)","쏘나타 (SONATA)","2010"
"2020-02-18","기아자동차(주)","그랜드 카니발","2012"
"2020-02-17","만트럭버스코리아(주)","TGX","2017"
"2020-02-19","한국지엠(주)","말리부 1.5 TURBO","2018"
"2020-02-18","쌍용자동차(주)","코란도스포츠","2017"
"2020-02-17","한국지엠(주)","올란도 2.0 LPG","2013"
"2020-02-17","한국지엠(주)","스파크 1.0","2016"
"2020-02-17","비엠더블유코리아(주)","BMW X5 xDrive30d","2017"
"2020-02-19","한국지엠(주)","트랙스 1.4","2015"
"2020-02-18","기아자동차(주)","K5 하이브리드","2013"
"2020-02-17","기아자동차(주)","모하비","2012"
"2020-02-19","현대자동차(주)","아반떼 쿠페 (AVANTE COUPE)","2014"
"2020-02-17","한국지엠(주)","말리부 2.0 DOHC","2013"
"2020-02-17","현대자동차(주)","i40","2012"
"2020-02-17","메르세데스벤츠코리아(주)","E220 d","2017"
"2020-02-17","현대자동차(주)","아반떼(AVANTE)","2007"
"2020-02-17","메르세데스벤츠코리아(주)","E220 d","2017"
"2020-02-17","현대자동차(주)","맥스크루즈 (MAXCRUZ)","2014"
"2020-02-17","한국지엠(주)","말리부 2.0 TURBO","2017"
"2020-02-14","메르세데스벤츠코리아(주)","E300 4Matic","2019"
"2020-02-18","현대자동차(주)","아반떼 하이브리드(AVANTE HYBRID)","2011"
"2020-02-14","엠티산업(주)","엠티차량운송트레일러","2014"
"2020-02-14","현대자동차(주)","쏘나타(SONATA)","2015"
"2020-02-14","기아자동차(주)","쏘렌토","2019"
"2020-02-17","한국지엠(주)","말리부 1.35 TURBO","2019"
"2020-02-14","기아자동차(주)","모하비","2011"
"2020-02-17","한불모터스(주)","Grand C4 Picasso 1.6 Blue-HDi","2016"
"2020-02-17","비엠더블유코리아(주)","BMW 320d","2012"
"2020-02-14","르노삼성자동차(주)","SM3","2014"
"2020-02-17","현대자동차(주)","쏘나타 하이브리드 (SONATA HYBRID)","2020"
"2020-02-17","한국지엠(주)","트랙스 1.4","2020"
"2020-02-18","현대자동차(주)","쏘나타(SONATA)","2017"
"2020-02-17","크라이슬러코리아(주)","짚 레니게이드 2.4","2016"
"2020-02-14","한국지엠(주)","말리부 2.0 DOHC","2012"
"2020-02-13","현대자동차(주)","아반떼 (AVANTE)","2012"
"2020-02-14","포드세일즈서비스코리아(유)","Mustang 2.3 Convertible","2017"
"2020-02-13","현대자동차(주)","맥스크루즈 (MAXCRUZ)","2014"
"2020-02-14","현대자동차(주)","쏘나타(SONATA)","2018"
"2020-02-17","르노삼성자동차(주)","SM3","2010"
"2020-02-14","현대자동차(주)","베라크루즈(VERACRUZ)","2015"
"2020-02-14","현대자동차(주)","i30","2012"
"2020-02-14","한국지엠(주)","말리부 2.0 DOHC","2012"
"2020-02-18","현대자동차(주)","아반떼(AVANTE)","2017"
"2020-02-13","(주)볼보자동차코리아","볼보 S60D2","2015"
"2020-02-14","한국지엠(주)","말리부 2.4 DOHC","2016"
"2020-02-13","현대자동차(주)","쏘나타 (SONATA)","2011"
"2020-02-17","기아자동차(주)","쏘렌토","2016"
"2020-02-18","현대자동차(주)","투싼(TUCSON)","2019"
"2020-02-14","기아자동차(주)","모하비","2017"
"2020-02-14","비엠더블유코리아(주)","BMW 520d","2013"
"2020-02-14","기아자동차(주)","K5","2020"
"2020-02-14","기아자동차(주)","모닝","2009"
"2020-02-12","아우디폭스바겐코리아(주)","Touareg 3.0 TDI Blue Motion","2015"
"2020-02-13","현대자동차(주)","투싼(TUCSON)","2016"
"2020-02-13","지엠대우오토앤테크놀로지(주)","G2X","2007"
"2020-02-13","아우디폭스바겐코리아(주)","A4 35 TDI quattro","2015"
"2020-02-13","현대자동차(주)","쏘나타 (SONATA)","2010"
"2020-02-13","(주)볼보자동차코리아","볼보 XC70D5","2006"
"2020-02-17","한국지엠(주)","말리부 2.0 DOHC","2013"
"2020-02-12","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-13","현대자동차(주)","i30","2010"
"2020-02-13","한국지엠(주)","말리부 2.0 DOHC","2013"
"2020-02-14","기아자동차(주)","K3","2013"
"2020-02-13","현대자동차(주)","마이티","2017"
"2020-02-13","한국지엠(주)","트랙스 1.4","2014"
"2020-02-12","(주)에이비케이","DORSODURO 900","2018"
"2020-02-12","현대자동차(주)","아반떼 하이브리드(AVANTE HYBRID)","2012"
"2020-02-12","현대자동차(주)","그랜저(GRANDEUR)","2019"
"2020-02-12","한국지엠(주)","트랙스 1.4","2018"
"2020-02-12","한국지엠(주)","말리부 2.0 DOHC","2012"
"2020-02-12","기아자동차(주)","쏘렌토","2011"
"2020-02-11","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-11","현대자동차(주)","그랜드 스타렉스(GRAND STAREX)","2013"
"2020-02-11","지엠대우오토앤테크놀로지(주)","CHEVROLET TRAVERSE AWD","2020"
"2020-02-12","한국지엠(주)","크루즈 1.8 DOHC","2014"
"2020-02-11","현대자동차(주)","포터Ⅱ (PORTERⅡ)","2020"
"2020-02-12","비엠더블유코리아(주)","BMW 520i Luxury","2020"
"2020-02-12","기아자동차(주)","K5","2020"
"2020-02-11","메르세데스벤츠코리아(주)","GLK220 CDI 4Matic","2010"
"2020-02-11","현대자동차(주)","그랜저(GRANDEUR)","2012"
"2020-02-12","한국지엠(주)","말리부 2.4 DOHC","2012"
"2020-02-12","현대자동차(주)","싼타페(SANTAFE)","2020"
"2020-02-11","한국지엠(주)","트랙스 1.6 디젤","2019"
"2020-02-13","기아자동차(주)","K5","2011"
"2020-02-12","아우디폭스바겐코리아(주)","Golf 2.0 TDI BMT","2015"
"2020-02-11","한국토요타자동차(주)","렉서스 IS250","2008"
"2020-02-10","메르세데스벤츠코리아(주)","E300","2017"
"2020-02-11","쌍용자동차(주)","코란도C","2013"
"2020-02-11","한국지엠(주)","말리부 2.4 DOHC","2014"
"2020-02-11","아우디폭스바겐코리아(주)","A7 50 TDI quattro","2016"
"2020-02-11","한국지엠(주)","말리부 2.0 DOHC","2015"
"2020-02-11","현대자동차(주)","코나 일렉트릭 (KONA ELECTRIC)","2019"
"2020-02-12","메르세데스벤츠코리아(주)","C200K","2010"
"2020-02-10","한국지엠(주)","말리부 2.0 DOHC","2012"
"2020-02-10","르노삼성자동차(주)","SM3","2016"
"2020-02-10","쌍용자동차(주)","렉스턴스포츠","2020"
"2020-02-10","기아자동차(주)","쏘렌토","2020"
"2020-02-10","크라이슬러코리아(주)","짚그랜드체로키","2012"
"2020-02-11","르노삼성자동차(주)","SM3","2010"
"2020-02-10","기아자동차(주)","쏘렌토","2017"
"2020-02-10","메르세데스벤츠코리아(주)","ML350 BlueTEC 4Matic","2014"
"2020-02-10","기아자동차(주)","K7 하이브리드","2020"
"2020-02-10","기아자동차(주)","K5","2020"
"2020-02-10","현대자동차(주)","EQ900","2016"
"2020-02-10","르노삼성자동차(주)","SM3","2013"
"2020-02-07","쌍용자동차(주)","코란도C","2014"
"2020-02-10","현대자동차(주)","i40 Saloon","2012"
"2020-02-07","기아자동차(주)","모하비","2020"
"2020-02-10","현대자동차(주)","쏘나타(SONATA)","2017"
"2020-02-07","현대자동차(주)","팰리세이드(PALISADE)","2020"
"2020-02-11","기아자동차(주)","쏘렌토","2020"
"2020-02-07","비엠더블유코리아(주)","BMW 528i xDrive","2014"
"2020-02-10","현대자동차(주)","제네시스(GENESIS)","2016"
"2020-02-07","기아자동차(주)","K5","2013"
"2020-02-11","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-07","주식회사 신화특장차","신화12.3미터가변형철판운송트레일러","2020"
"2020-02-12","르노삼성자동차(주)","SM3","2016"
"2020-02-11","비엠더블유코리아(주)","BMW 730d xDrive","2015"
"2020-02-07","기아자동차(주)","그랜드 카니발","2012"
"2020-02-07","한국지엠(주)","말리부 1.5 TURBO","2017"
"2020-02-10","한국지엠(주)","트랙스 1.4","2019"
"2020-02-07","기아자동차(주)","스팅어","2018"
"2020-02-06","아우디폭스바겐코리아(주)","Jetta 1.6 TDI Blue Motion","2012"
"2020-02-11","현대자동차(주)","제네시스(GENESIS)","2016"
"2020-02-10","자기인증면제차량","E350 4Matic","2006"
"2020-02-07","아우디폭스바겐코리아(주)","Golf GTI","2014"
"2020-02-06","메르세데스벤츠코리아(주)","E200","2014"
"2020-02-07","르노삼성자동차(주)","SM3","2011"
"2020-02-07","현대자동차(주)","제네시스(GENESIS)","2014"
"2020-02-07","르노삼성자동차(주)","SM6","2016"
"2020-02-07","현대자동차(주)","맥스크루즈 (MAXCRUZ)","2014"
"2020-02-10","한국지엠(주)","트랙스 1.4","2019"
"2020-02-07","한국지엠(주)","라세티 2.0 디젤","2011"
"2020-02-05","한국닛산(주)","LEAF","2019"
"2020-02-06","현대자동차(주)","아반떼(AVANTE)","2007"
"2020-02-05","현대자동차(주)","쏘나타(SONATA)","2017"
"2020-02-06","기아자동차(주)","K5","2020"
"2020-02-05","비엠더블유코리아(주)","BMW X3 xDrive20d","2015"
"2020-02-06","현대자동차(주)","맥스크루즈 (MAXCRUZ)","2015"
"2020-02-06","메르세데스벤츠코리아(주)","BENZ E240","2003"
"2020-02-06","비엠더블유코리아(주)","BMW X3 xDrive20d","2015"
"2020-02-06","한국지엠(주)","말리부 2.0 DOHC","2013"
"2020-02-06","한국지엠(주)","크루즈 1.4 터보","2017"
"2020-02-05","기아자동차(주)","K7 하이브리드","2018"
"2020-02-06","기아자동차(주)","모하비","2018"
"2020-02-06","한국지엠(주)","말리부 2.4 DOHC","2014"
"2020-02-06","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-05","아우디폭스바겐코리아(주)","Phaeton 3.0 TDI","2009"
"2020-02-06","한국지엠(주)","말리부 2.0 DOHC","2013"
"2020-02-05","기아자동차(주)","스포티지","2019"
"2020-02-05","현대자동차(주)","아반떼 (AVANTE)","2014"
"2020-02-06","한국지엠(주)","말리부 2.0 DOHC","2013"
"2020-02-05","스카니아코리아(주)","스카니아카고트럭","2019"
"2020-02-07","비엠더블유코리아(주)","BMW 320d Gran Turismo","2014"
"2020-02-05","현대자동차(주)","쏘나타 (SONATA)","2010"
"2020-02-04","기아자동차(주)","K7","2013"
"2020-02-06","한국지엠(주)","말리부 2.4 DOHC","2013"
"2020-02-05","현대자동차(주)","그랜저 하이브리드(GRANDEUR HYBRID)","2020"
"2020-02-04","현대자동차(주)","투싼(TUCSON)","2010"
"2020-02-04","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-02-05","한국지엠(주)","말리부 2.0 DOHC","2014"
"2020-02-04","르노삼성자동차(주)","SM3","2014"
"2020-02-04","르노삼성자동차(주)","QM6","2019"
"2020-02-05","현대자동차(주)","팰리세이드(PALISADE)","2020"
"2020-02-06","한국지엠(주)","말리부 2.0 DOHC","2012"
"2020-02-04","현대자동차(주)","쏘나타 (SONATA)","2010"
"2020-02-05","한국지엠(주)","말리부 2.4 DOHC","2016"
"2020-02-04","한국지엠(주)","말리부 1.35 TURBO","2019"
"2020-02-04","메르세데스벤츠코리아(주)","S560 4Matic L","2019"
"2020-02-03","아우디폭스바겐코리아(주)","A6 3.0 TDI quattro","2012"
"2020-02-03","기아자동차(주)","스포티지","2016"
"2020-02-06","르노삼성자동차(주)","SM6","2016"
"2020-02-04","현대자동차(주)","쏘나타 (SONATA)","2011"
"2020-02-04","현대자동차(주)","제네시스(GENESIS)","2015"
"2020-02-04","기아자동차(주)","K7","2012"
"2020-02-06","아우디폭스바겐코리아(주)","Tiguan 2.0 TDI Blue Motion","2013"
"2020-02-04","현대자동차(주)","쏘나타(SONATA)","2012"
"2020-02-04","현대자동차(주)","싼타페(SANTAFE)","2019"
"2020-02-05","메르세데스벤츠코리아(주)","GLC250 d 4Matic","2017"
"2020-02-04","현대자동차(주)","그랜저(GRANDEUR)","2011"
"2020-02-03","기아자동차(주)","쏘렌토","2015"
"2020-02-03","혼다코리아(주)","WW125","2019"
"2020-02-05","르노삼성자동차(주)","SM3","2010"
"2020-02-03","현대자동차(주)","싼타페(SANTAFE)","2011"
"2020-02-03","쌍용자동차(주)","렉스턴스포츠 칸","2019"
"2020-02-04","비엠더블유코리아(주)","BMW 520d M Sport Package","2020"
"2020-02-06","기아자동차(주)","K5","2020"
"2020-02-03","한국지엠(주)","말리부 2.0 DOHC","2014"
